POSTCODE,STATE,STATE_CODE,AREA_TYPE,SA4_NAME_2021,SA4_CODE_2021,SA2_NAME_2021
0800,NT,7,regional,Darwin,701,Darwin City
0810,NT,7,regional,Darwin,701,Lyons (NT)
0812,NT,7,regional,Darwin,701,Karama
0820,NT,7,regional,Darwin,701,Stuart Park
0822,NT,7,regional,Northern Territory - Outback,702,East Arnhem
0828,NT,7,regional,Darwin,701,Berrimah
0829,NT,7,regional,Darwin,701,Howard Springs
0830,NT,7,regional,Darwin,701,Durack - Marlow Lagoon
0832,NT,7,regional,Darwin,701,Rosebery - Bellamack
0834,NT,7,regional,Darwin,701,Virginia
0835,NT,7,regional,Darwin,701,Howard Springs
0836,NT,7,regional,Darwin,701,Humpty Doo
0837,NT,7,regional,Darwin,701,Weddell
0838,NT,7,regional,Darwin,701,Weddell
0839,NT,7,regional,Darwin,701,Virginia
0840,NT,7,regional,Northern Territory - Outback,702,Alligator
0841,NT,7,regional,Darwin,701,Weddell
0845,NT,7,regional,Northern Territory - Outback,702,Alligator
0846,NT,7,regional,Northern Territory - Outback,702,Alligator
0847,NT,7,regional,Northern Territory - Outback,702,Daly
0850,NT,7,regional,Northern Territory - Outback,702,Katherine
0852,NT,7,regional,Northern Territory - Outback,702,Victoria River
0853,NT,7,regional,Northern Territory - Outback,702,Katherine
0854,NT,7,regional,Northern Territory - Outback,702,Gulf
0860,NT,7,regional,Northern Territory - Outback,702,Tennant Creek
0862,NT,7,regional,Northern Territory - Outback,702,Barkly
0870,NT,7,regional,Northern Territory - Outback,702,East Side
0872,NT,7,regional,Northern Territory - Outback,702,Sandover - Plenty
0873,NT,7,regional,Northern Territory - Outback,702,Ross
0874,NT,7,regional,Northern Territory - Outback,702,Mount Johns
0875,NT,7,regional,Northern Territory - Outback,702,Larapinta
0880,NT,7,regional,Northern Territory - Outback,702,Nhulunbuy
0885,NT,7,regional,Northern Territory - Outback,702,Anindilyakwa
0886,NT,7,regional,Northern Territory - Outback,702,Alligator
2000,NSW,1,metro,Sydney - City and Inner South,117,Sydney (South) - Haymarket
2007,NSW,1,metro,Sydney - City and Inner South,117,Ultimo
2008,NSW,1,metro,Sydney - City and Inner South,117,Chippendale
2009,NSW,1,metro,Sydney - City and Inner South,117,Pyrmont
2010,NSW,1,metro,Sydney - City and Inner South,117,Surry Hills
2011,NSW,1,metro,Sydney - City and Inner South,117,Potts Point - Woolloomooloo
2015,NSW,1,metro,Sydney - City and Inner South,117,Erskineville - Alexandria
2016,NSW,1,metro,Sydney - City and Inner South,117,Redfern
2017,NSW,1,metro,Sydney - City and Inner South,117,Waterloo
2018,NSW,1,metro,Sydney - City and Inner South,117,Rosebery - Beaconsfield
2019,NSW,1,metro,Sydney - City and Inner South,117,Botany
2020,NSW,1,metro,Sydney - City and Inner South,117,Mascot
2021,NSW,1,metro,Sydney - Eastern Suburbs,118,Paddington - Moore Park
2022,NSW,1,metro,Sydney - Eastern Suburbs,118,Bondi Junction - Waverly
2023,NSW,1,metro,Sydney - Eastern Suburbs,118,Bellevue Hill
2024,NSW,1,metro,Sydney - Eastern Suburbs,118,Bondi - Tamarama - Bronte
2025,NSW,1,metro,Sydney - Eastern Suburbs,118,Woollahra
2026,NSW,1,metro,Sydney - Eastern Suburbs,118,Bondi Beach - North Bondi
2027,NSW,1,metro,Sydney - Eastern Suburbs,118,Double Bay - Darling Point
2028,NSW,1,metro,Sydney - Eastern Suburbs,118,Double Bay - Darling Point
2029,NSW,1,metro,Sydney - Eastern Suburbs,118,Rose Bay - Vaucluse - Watsons Bay
2030,NSW,1,metro,Sydney - Eastern Suburbs,118,Rose Bay - Vaucluse - Watsons Bay
2031,NSW,1,metro,Sydney - Eastern Suburbs,118,Randwick - North
2032,NSW,1,metro,Sydney - Eastern Suburbs,118,Kingsford
2033,NSW,1,metro,Sydney - Eastern Suburbs,118,Kensington (NSW)
2034,NSW,1,metro,Sydney - Eastern Suburbs,118,Coogee - Clovelly
2035,NSW,1,metro,Sydney - Eastern Suburbs,118,Maroubra - South
2036,NSW,1,metro,Sydney - Eastern Suburbs,118,Matraville - Chifley
2037,NSW,1,metro,Sydney - City and Inner South,117,Glebe - Forest Lodge
2038,NSW,1,metro,Sydney - Inner West,120,Annandale (NSW)
2039,NSW,1,metro,Sydney - Inner West,120,Lilyfield - Rozelle
2040,NSW,1,metro,Sydney - Inner West,120,Leichhardt
2041,NSW,1,metro,Sydney - Inner West,120,Balmain
2042,NSW,1,metro,Sydney - City and Inner South,117,Newtown (NSW)
2043,NSW,1,metro,Sydney - City and Inner South,117,Erskineville - Alexandria
2044,NSW,1,metro,Sydney - City and Inner South,117,Sydenham - Tempe - St Peters
2045,NSW,1,metro,Sydney - Inner West,120,Haberfield - Summer Hill
2046,NSW,1,metro,Sydney - Inner West,120,Five Dock - Abbotsford
2047,NSW,1,metro,Sydney - Inner West,120,Drummoyne - Rodd Point
2048,NSW,1,metro,Sydney - City and Inner South,117,Petersham - Stanmore
2049,NSW,1,metro,Sydney - City and Inner South,117,Petersham - Stanmore
2050,NSW,1,metro,Sydney - City and Inner South,117,Camperdown - Darlington
2060,NSW,1,metro,Sydney - North Sydney and Hornsby,121,North Sydney - Lavender Bay
2061,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Neutral Bay - Kirribilli
2062,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Cremorne - Cammeray
2063,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Castle Cove - Northbridge
2064,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Artarmon
2065,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Crows Nest - Waverton
2066,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Lane Cove
2067,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Chatswood - East
2068,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Willoughby
2069,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Lindfield - Roseville
2070,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Lindfield - Roseville
2071,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Gordon - Killara
2072,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Gordon - Killara
2073,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Pymble
2074,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Turramurra
2075,NSW,1,metro,Sydney - North Sydney and Hornsby,121,St Ives
2076,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Wahroonga (East) - Warrawee
2077,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Asquith - Mount Colah
2079,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Asquith - Mount Colah
2080,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Asquith - Mount Colah
2081,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Berowra - Brooklyn - Cowan
2082,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Berowra - Brooklyn - Cowan
2083,NSW,1,regional,Sydney - North Sydney and Hornsby,121,Berowra - Brooklyn - Cowan
2084,NSW,1,metro,Sydney - Northern Beaches,122,Terrey Hills - Duffys Forest
2085,NSW,1,metro,Sydney - Northern Beaches,122,Belrose
2086,NSW,1,metro,Sydney - Northern Beaches,122,Frenchs Forest - Oxford Falls
2087,NSW,1,metro,Sydney - Northern Beaches,122,Forestville - Killarney Heights
2088,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Mosman - South
2089,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Neutral Bay - Kirribilli
2090,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Cremorne - Cammeray
2092,NSW,1,metro,Sydney - Northern Beaches,122,Balgowlah - Clontarf - Seaforth
2093,NSW,1,metro,Sydney - Northern Beaches,122,Balgowlah - Clontarf - Seaforth
2094,NSW,1,metro,Sydney - Northern Beaches,122,Manly - Fairlight
2095,NSW,1,metro,Sydney - Northern Beaches,122,Manly - Fairlight
2096,NSW,1,metro,Sydney - Northern Beaches,122,Freshwater - Brookvale
2097,NSW,1,metro,Sydney - Northern Beaches,122,Collaroy - Collaroy Plateau
2099,NSW,1,metro,Sydney - Northern Beaches,122,Dee Why - North
2100,NSW,1,metro,Sydney - Northern Beaches,122,Beacon Hill - Narraweena
2101,NSW,1,metro,Sydney - Northern Beaches,122,Narrabeen - Wheeler Heights
2102,NSW,1,metro,Sydney - Northern Beaches,122,North Narrabeen - Warriewood (South)
2103,NSW,1,metro,Sydney - Northern Beaches,122,Mona Vale - Warriewood (North)
2104,NSW,1,metro,Sydney - Northern Beaches,122,Bayview - Elanora Heights
2105,NSW,1,metro,Sydney - Northern Beaches,122,Bayview - Elanora Heights
2106,NSW,1,metro,Sydney - Northern Beaches,122,Newport - Bilgola
2107,NSW,1,metro,Sydney - Northern Beaches,122,Avalon - Palm Beach
2108,NSW,1,metro,Sydney - Northern Beaches,122,Avalon - Palm Beach
2110,NSW,1,metro,Sydney - Ryde,126,Hunters Hill - Woolwich
2111,NSW,1,metro,Sydney - Ryde,126,Gladesville - Huntleys Point
2112,NSW,1,metro,Sydney - Ryde,126,Ryde - North
2113,NSW,1,metro,Sydney - Ryde,126,North Ryde - East Ryde
2114,NSW,1,metro,Sydney - Ryde,126,West Ryde - Meadowbank
2115,NSW,1,metro,Sydney - Parramatta,125,Ermington - Rydalmere
2116,NSW,1,metro,Sydney - Parramatta,125,Ermington - Rydalmere
2117,NSW,1,metro,Sydney - Parramatta,125,Oatlands - Dundas Valley
2118,NSW,1,metro,Sydney - Parramatta,125,Carlingford - West
2119,NSW,1,metro,Sydney - Ryde,126,Pennant Hills - Cheltenham
2120,NSW,1,metro,Sydney - North Sydney and Hornsby,121,Normanhurst - Thornleigh - Westleigh
2121,NSW,1,metro,Sydney - Ryde,126,Epping (NSW) - West
2122,NSW,1,metro,Sydney - Ryde,126,Eastwood
2125,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,West Pennant Hills
2126,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Cherrybrook
2127,NSW,1,metro,Sydney - Parramatta,125,Wentworth Point - Sydney Olympic Park
2128,NSW,1,metro,Sydney - Parramatta,125,Silverwater - Newington
2130,NSW,1,metro,Sydney - Inner West,120,Haberfield - Summer Hill
2131,NSW,1,metro,Sydney - Inner West,120,Ashfield - North
2132,NSW,1,metro,Sydney - Inner West,120,Croydon
2133,NSW,1,metro,Sydney - Inner West,120,Croydon Park - Enfield
2134,NSW,1,metro,Sydney - Inner West,120,Burwood (NSW)
2135,NSW,1,metro,Sydney - Inner West,120,Strathfield - East
2136,NSW,1,metro,Sydney - Inner West,120,Croydon Park - Enfield
2137,NSW,1,metro,Sydney - Inner West,120,Concord - Mortlake - Cabarita
2138,NSW,1,metro,Sydney - Inner West,120,Rhodes
2140,NSW,1,metro,Sydney - Inner West,120,Homebush
2141,NSW,1,metro,Sydney - Parramatta,125,Lidcombe
2142,NSW,1,metro,Sydney - Parramatta,125,Granville - Clyde
2143,NSW,1,metro,Sydney - Parramatta,125,Regents Park
2144,NSW,1,metro,Sydney - Parramatta,125,Auburn - Central
2145,NSW,1,metro,Sydney - Parramatta,125,Wentworthville - Westmead
2146,NSW,1,metro,Sydney - Parramatta,125,Toongabbie - Constitution Hill
2147,NSW,1,metro,Sydney - Blacktown,116,Lalor Park - Kings Langley
2148,NSW,1,metro,Sydney - Blacktown,116,Blacktown (East) - Kings Park
2150,NSW,1,metro,Sydney - Parramatta,125,Parramatta - North
2151,NSW,1,metro,Sydney - Parramatta,125,North Parramatta
2152,NSW,1,metro,Sydney - Parramatta,125,Northmead
2153,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Baulkham Hills - East
2154,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Castle Hill - North
2155,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Kellyville - East
2156,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Dural - Kenthurst - Wisemans Ferry
2157,NSW,1,regional,Sydney - Baulkham Hills and Hawkesbury,115,Dural - Kenthurst - Wisemans Ferry
2158,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Dural - Kenthurst - Wisemans Ferry
2159,NSW,1,metro,Sydney - Baulkham Hills and Hawkesbury,115,Galston - Laughtondale
2160,NSW,1,metro,Sydney - Parramatta,125,Merrylands - Holroyd
2161,NSW,1,metro,Sydney - Parramatta,125,Guildford - South Granville
2162,NSW,1,metro,Sydney - Parramatta,125,Chester Hill - Sefton
2163,NSW,1,metro,Sydney - Parramatta,125,Fairfield - East
2164,NSW,1,metro,Sydney - South West,127,Smithfield - Wetherill Park
2165,NSW,1,metro,Sydney - South West,127,Fairfield - West
2166,NSW,1,metro,Sydney - South West,127,Cabramatta - Lansvale
2167,NSW,1,metro,Sydney - Outer South West,123,Glenfield
2168,NSW,1,metro,Sydney - South West,127,Ashcroft - Busby - Miller
2170,NSW,1,metro,Sydney - South West,127,Chipping Norton - Moorebank
2171,NSW,1,metro,Sydney - South West,127,West Hoxton - Middleton Grange
2172,NSW,1,metro,Sydney - South West,127,Holsworthy - Wattle Grove
2173,NSW,1,metro,Sydney - South West,127,Holsworthy - Wattle Grove
2174,NSW,1,metro,Sydney - South West,127,Edmondson Park
2175,NSW,1,metro,Sydney - South West,127,Horsley Park - Kemps Creek
2176,NSW,1,metro,Sydney - South West,127,Bossley Park - Abbotsbury
2177,NSW,1,metro,Sydney - South West,127,Bonnyrigg Heights - Bonnyrigg
2178,NSW,1,metro,Sydney - South West,127,Horsley Park - Kemps Creek
2179,NSW,1,metro,Sydney - South West,127,Leppington - Catherine Field
2190,NSW,1,metro,Sydney - Inner South West,119,Greenacre - North
2191,NSW,1,metro,Sydney - Inner South West,119,Belmore - Belfield
2192,NSW,1,metro,Sydney - Inner South West,119,Belmore - Belfield
2193,NSW,1,metro,Sydney - Inner West,120,Canterbury (North) - Ashbury
2194,NSW,1,metro,Sydney - Inner South West,119,Campsie - North
2195,NSW,1,metro,Sydney - Inner South West,119,Lakemba
2196,NSW,1,metro,Sydney - Inner South West,119,Punchbowl
2197,NSW,1,metro,Sydney - Inner South West,119,Bass Hill - Georges Hall
2198,NSW,1,metro,Sydney - Inner South West,119,Bass Hill - Georges Hall
2199,NSW,1,metro,Sydney - Inner South West,119,Yagoona - Birrong
2200,NSW,1,metro,Sydney - Inner South West,119,Bankstown - South
2203,NSW,1,metro,Sydney - Inner West,120,Dulwich Hill - Lewisham
2204,NSW,1,metro,Sydney - City and Inner South,117,Marrickville - South
2205,NSW,1,metro,Sydney - Inner South West,119,Arncliffe - Bardwell Valley
2206,NSW,1,metro,Sydney - Inner South West,119,Earlwood
2207,NSW,1,metro,Sydney - Inner South West,119,Bexley - North
2208,NSW,1,metro,Sydney - Inner South West,119,Kingsgrove (South) - Bardwell Park
2209,NSW,1,metro,Sydney - Inner South West,119,Narwee - Beverly Hills
2210,NSW,1,metro,Sydney - Inner South West,119,Peakhurst - Lugarno
2211,NSW,1,metro,Sydney - Inner South West,119,Padstow
2212,NSW,1,metro,Sydney - Inner South West,119,Revesby
2213,NSW,1,metro,Sydney - Inner South West,119,Panania (South) - Picnic Point
2214,NSW,1,metro,Sydney - Inner South West,119,Panania (North) - Milperra
2216,NSW,1,metro,Sydney - Inner South West,119,Rockdale - Banksia
2217,NSW,1,metro,Sydney - Inner South West,119,Kogarah
2218,NSW,1,metro,Sydney - Inner South West,119,Kogarah Bay - Carlton - Allawah
2219,NSW,1,metro,Sydney - Inner South West,119,Sans Souci - Ramsgate
2220,NSW,1,metro,Sydney - Inner South West,119,Hurstville - North
2221,NSW,1,metro,Sydney - Inner South West,119,South Hurstville - Blakehurst
2222,NSW,1,metro,Sydney - Inner South West,119,Penshurst
2223,NSW,1,metro,Sydney - Inner South West,119,Mortdale - Oatley
2224,NSW,1,metro,Sydney - Sutherland,128,Sylvania - Taren Point
2225,NSW,1,metro,Sydney - Sutherland,128,Oyster Bay - Como - Jannali
2226,NSW,1,metro,Sydney - Sutherland,128,Oyster Bay - Como - Jannali
2227,NSW,1,metro,Sydney - Sutherland,128,Gymea - Grays Point
2228,NSW,1,metro,Sydney - Sutherland,128,Miranda - Yowie Bay
2229,NSW,1,metro,Sydney - Sutherland,128,Caringbah South
2230,NSW,1,metro,Sydney - Sutherland,128,Cronulla - Kurnell - Bundeena
2231,NSW,1,metro,Sydney - Sutherland,128,Cronulla - Kurnell - Bundeena
2232,NSW,1,metro,Sydney - Sutherland,128,Sutherland - Kirrawee
2233,NSW,1,metro,Sydney - Sutherland,128,Engadine
2234,NSW,1,metro,Sydney - Sutherland,128,Menai - Lucas Heights - Woronora
2250,NSW,1,metro,Central Coast,102,Gosford - Springfield
2251,NSW,1,metro,Central Coast,102,Kincumber - Picketts Valley
2256,NSW,1,metro,Central Coast,102,Woy Woy - Blackwall
2257,NSW,1,metro,Central Coast,102,Umina - Booker Bay - Patonga
2258,NSW,1,metro,Central Coast,102,Ourimbah - Fountaindale
2259,NSW,1,metro,Central Coast,102,Warnervale - Wadalba
2260,NSW,1,metro,Central Coast,102,Terrigal - North Avoca
2261,NSW,1,metro,Central Coast,102,Bateau Bay - Killarney Vale
2262,NSW,1,metro,Central Coast,102,Blue Haven - San Remo
2263,NSW,1,metro,Central Coast,102,Gorokan - Kanwal - Charmhaven
2264,NSW,1,metro,Newcastle and Lake Macquarie,111,Bonnells Bay - Silverwater
2265,NSW,1,metro,Newcastle and Lake Macquarie,111,Morisset - Cooranbong
2267,NSW,1,metro,Newcastle and Lake Macquarie,111,Wangi Wangi - Rathmines
2278,NSW,1,metro,Newcastle and Lake Macquarie,111,West Wallsend - Barnsley - Killingworth
2280,NSW,1,metro,Newcastle and Lake Macquarie,111,Belmont - Bennetts Green
2281,NSW,1,metro,Newcastle and Lake Macquarie,111,Swansea - Caves Beach
2282,NSW,1,metro,Newcastle and Lake Macquarie,111,Warners Bay - Boolaroo
2283,NSW,1,metro,Newcastle and Lake Macquarie,111,Toronto - Awaba
2284,NSW,1,metro,Newcastle and Lake Macquarie,111,Bolton Point - Teralba
2285,NSW,1,metro,Newcastle and Lake Macquarie,111,Glendale - Cardiff - Hillsborough
2286,NSW,1,metro,Newcastle and Lake Macquarie,111,West Wallsend - Barnsley - Killingworth
2287,NSW,1,metro,Newcastle and Lake Macquarie,111,Wallsend - Elermore Vale
2289,NSW,1,metro,Newcastle and Lake Macquarie,111,Adamstown - Kotara
2290,NSW,1,metro,Newcastle and Lake Macquarie,111,Charlestown - Dudley
2291,NSW,1,metro,Newcastle and Lake Macquarie,111,Merewether - The Junction
2292,NSW,1,metro,Newcastle and Lake Macquarie,111,Hamilton - Broadmeadow
2293,NSW,1,metro,Newcastle and Lake Macquarie,111,Wickham - Carrington - Tighes Hill
2294,NSW,1,metro,Newcastle and Lake Macquarie,111,Wickham - Carrington - Tighes Hill
2295,NSW,1,metro,Newcastle and Lake Macquarie,111,Stockton - Fullerton Cove
2296,NSW,1,metro,Newcastle and Lake Macquarie,111,Wickham - Carrington - Tighes Hill
2297,NSW,1,metro,Newcastle and Lake Macquarie,111,Wickham - Carrington - Tighes Hill
2298,NSW,1,metro,Newcastle and Lake Macquarie,111,Waratah - North Lambton
2299,NSW,1,metro,Newcastle and Lake Macquarie,111,Lambton - New Lambton
2300,NSW,1,metro,Newcastle and Lake Macquarie,111,Newcastle - Cooks Hill
2302,NSW,1,metro,Newcastle and Lake Macquarie,111,Newcastle - Cooks Hill
2303,NSW,1,metro,Newcastle and Lake Macquarie,111,Hamilton - Broadmeadow
2304,NSW,1,metro,Newcastle and Lake Macquarie,111,Mayfield - Warabrook
2305,NSW,1,metro,Newcastle and Lake Macquarie,111,Lambton - New Lambton
2306,NSW,1,metro,Newcastle and Lake Macquarie,111,Mount Hutton - Windale
2307,NSW,1,metro,Newcastle and Lake Macquarie,111,Shortland - Jesmond
2308,NSW,1,metro,Newcastle and Lake Macquarie,111,Shortland - Jesmond
2311,NSW,1,regional,Hunter Valley exc Newcastle,106,Dungog
2312,NSW,1,regional,Mid North Coast,108,Forster-Tuncurry Surrounds
2315,NSW,1,regional,Hunter Valley exc Newcastle,106,Nelson Bay Peninsula
2316,NSW,1,regional,Hunter Valley exc Newcastle,106,Anna Bay
2317,NSW,1,regional,Hunter Valley exc Newcastle,106,Nelson Bay Peninsula
2318,NSW,1,regional,Hunter Valley exc Newcastle,106,Williamtown - Medowie - Karuah
2319,NSW,1,regional,Hunter Valley exc Newcastle,106,Lemon Tree Passage - Tanilba Bay
2320,NSW,1,metro,Hunter Valley exc Newcastle,106,Rutherford (North) - Aberglasslyn
2321,NSW,1,metro,Hunter Valley exc Newcastle,106,Kurri Kurri - Abermain
2322,NSW,1,metro,Hunter Valley exc Newcastle,106,Thornton - Millers Forest
2323,NSW,1,metro,Hunter Valley exc Newcastle,106,East Maitland - Metford
2324,NSW,1,metro,Hunter Valley exc Newcastle,106,Raymond Terrace
2325,NSW,1,metro,Hunter Valley exc Newcastle,106,Cessnock
2326,NSW,1,metro,Hunter Valley exc Newcastle,106,Kurri Kurri - Abermain
2327,NSW,1,metro,Hunter Valley exc Newcastle,106,Kurri Kurri - Abermain
2328,NSW,1,regional,Hunter Valley exc Newcastle,106,Muswellbrook Surrounds
2329,NSW,1,regional,Hunter Valley exc Newcastle,106,Scone Surrounds
2330,NSW,1,regional,Hunter Valley exc Newcastle,106,Singleton
2331,NSW,1,regional,Hunter Valley exc Newcastle,106,Singleton
2333,NSW,1,regional,Hunter Valley exc Newcastle,106,Muswellbrook
2334,NSW,1,regional,Hunter Valley exc Newcastle,106,Branxton - Greta - Pokolbin
2335,NSW,1,regional,Hunter Valley exc Newcastle,106,Branxton - Greta - Pokolbin
2336,NSW,1,regional,Hunter Valley exc Newcastle,106,Scone Surrounds
2337,NSW,1,regional,Hunter Valley exc Newcastle,106,Scone
2338,NSW,1,regional,Hunter Valley exc Newcastle,106,Scone Surrounds
2339,NSW,1,regional,New England and North West,110,Quirindi
2340,NSW,1,regional,New England and North West,110,Tamworth - East
2341,NSW,1,regional,New England and North West,110,Quirindi
2342,NSW,1,regional,New England and North West,110,Quirindi
2343,NSW,1,regional,New England and North West,110,Quirindi
2344,NSW,1,regional,New England and North West,110,Tamworth Surrounds
2345,NSW,1,regional,New England and North West,110,Tamworth Surrounds
2346,NSW,1,regional,New England and North West,110,Tamworth Surrounds
2347,NSW,1,regional,New England and North West,110,Tamworth Surrounds
2350,NSW,1,regional,New England and North West,110,Armidale
2352,NSW,1,regional,New England and North West,110,Tamworth Surrounds
2353,NSW,1,regional,New England and North West,110,Tamworth Surrounds
2354,NSW,1,regional,New England and North West,110,Walcha
2355,NSW,1,regional,New England and North West,110,Tamworth Surrounds
2356,NSW,1,regional,New England and North West,110,Narrabri Surrounds
2357,NSW,1,regional,Far West and Orana,105,Coonabarabran
2358,NSW,1,regional,New England and North West,110,Armidale Surrounds - South
2359,NSW,1,regional,New England and North West,110,Inverell Surrounds - East
2360,NSW,1,regional,New England and North West,110,Inverell
2361,NSW,1,regional,New England and North West,110,Inverell Surrounds - East
2365,NSW,1,regional,New England and North West,110,Armidale Surrounds - North
2369,NSW,1,regional,New England and North West,110,Inverell Surrounds - East
2370,NSW,1,regional,New England and North West,110,Glen Innes
2371,NSW,1,regional,New England and North West,110,Glen Innes
2372,NSW,1,regional,New England and North West,110,Tenterfield
2379,NSW,1,regional,New England and North West,110,Gunnedah Surrounds
2380,NSW,1,regional,New England and North West,110,Gunnedah
2381,NSW,1,regional,New England and North West,110,Gunnedah Surrounds
2382,NSW,1,regional,New England and North West,110,Gunnedah Surrounds
2386,NSW,1,regional,Far West and Orana,105,Walgett - Lightning Ridge
2387,NSW,1,regional,Far West and Orana,105,Walgett - Lightning Ridge
2388,NSW,1,regional,New England and North West,110,Narrabri Surrounds
2390,NSW,1,regional,New England and North West,110,Narrabri
2395,NSW,1,regional,Far West and Orana,105,Coonabarabran
2396,NSW,1,regional,Far West and Orana,105,Coonabarabran
2397,NSW,1,regional,New England and North West,110,Narrabri Surrounds
2398,NSW,1,regional,New England and North West,110,Moree Surrounds
2399,NSW,1,regional,New England and North West,110,Moree Surrounds
2400,NSW,1,regional,New England and North West,110,Moree
2401,NSW,1,regional,New England and North West,110,Inverell Surrounds - West
2402,NSW,1,regional,New England and North West,110,Inverell Surrounds - West
2403,NSW,1,regional,New England and North West,110,Inverell Surrounds - West
2404,NSW,1,regional,New England and North West,110,Inverell Surrounds - West
2405,NSW,1,regional,New England and North West,110,Moree Surrounds
2406,NSW,1,regional,New England and North West,110,Moree Surrounds
2408,NSW,1,regional,New England and North West,110,Moree Surrounds
2409,NSW,1,regional,New England and North West,110,Moree Surrounds
2410,NSW,1,regional,New England and North West,110,Inverell Surrounds - East
2411,NSW,1,regional,New England and North West,110,Moree Surrounds
2415,NSW,1,regional,Mid North Coast,108,Bulahdelah - Stroud
2420,NSW,1,regional,Hunter Valley exc Newcastle,106,Dungog
2421,NSW,1,regional,Hunter Valley exc Newcastle,106,Dungog
2422,NSW,1,regional,Mid North Coast,108,Gloucester
2423,NSW,1,regional,Mid North Coast,108,Bulahdelah - Stroud
2424,NSW,1,regional,Mid North Coast,108,Taree Surrounds
2425,NSW,1,regional,Mid North Coast,108,Bulahdelah - Stroud
2426,NSW,1,regional,Mid North Coast,108,Taree Surrounds
2427,NSW,1,regional,Mid North Coast,108,Taree Surrounds
2428,NSW,1,regional,Mid North Coast,108,Forster
2429,NSW,1,regional,Mid North Coast,108,Wingham
2430,NSW,1,regional,Mid North Coast,108,Taree
2431,NSW,1,regional,Mid North Coast,108,South West Rocks
2439,NSW,1,regional,Mid North Coast,108,Laurieton - Bonny Hills
2440,NSW,1,regional,Mid North Coast,108,Kempsey
2441,NSW,1,regional,Mid North Coast,108,Kempsey Surrounds
2443,NSW,1,regional,Mid North Coast,108,Laurieton - Bonny Hills
2444,NSW,1,regional,Mid North Coast,108,Port Macquarie - West
2445,NSW,1,regional,Mid North Coast,108,Laurieton - Bonny Hills
2446,NSW,1,regional,Mid North Coast,108,Wauchope
2447,NSW,1,regional,Mid North Coast,108,Macksville - Scotts Head
2448,NSW,1,regional,Mid North Coast,108,Nambucca Heads
2449,NSW,1,regional,Mid North Coast,108,Nambucca Heads Surrounds
2450,NSW,1,regional,Coffs Harbour - Grafton,104,Coffs Harbour - North
2452,NSW,1,regional,Coffs Harbour - Grafton,104,Sawtell - Boambee
2453,NSW,1,regional,Coffs Harbour - Grafton,104,Dorrigo
2454,NSW,1,regional,Coffs Harbour - Grafton,104,Bellingen
2455,NSW,1,regional,Coffs Harbour - Grafton,104,Urunga
2456,NSW,1,regional,Coffs Harbour - Grafton,104,Woolgoolga - Arrawarra
2460,NSW,1,regional,Coffs Harbour - Grafton,104,Grafton
2462,NSW,1,regional,Coffs Harbour - Grafton,104,Grafton Surrounds
2463,NSW,1,regional,Coffs Harbour - Grafton,104,Maclean - Yamba - Iluka
2464,NSW,1,regional,Coffs Harbour - Grafton,104,Maclean - Yamba - Iluka
2465,NSW,1,regional,Coffs Harbour - Grafton,104,Maclean - Yamba - Iluka
2466,NSW,1,regional,Coffs Harbour - Grafton,104,Maclean - Yamba - Iluka
2469,NSW,1,regional,Richmond - Tweed,112,Casino Surrounds
2470,NSW,1,regional,Richmond - Tweed,112,Casino
2471,NSW,1,regional,Richmond - Tweed,112,Casino Surrounds
2472,NSW,1,regional,Richmond - Tweed,112,Evans Head
2473,NSW,1,regional,Richmond - Tweed,112,Evans Head
2474,NSW,1,regional,Richmond - Tweed,112,Kyogle
2475,NSW,1,regional,New England and North West,110,Tenterfield
2476,NSW,1,regional,Richmond - Tweed,112,Kyogle
2477,NSW,1,regional,Richmond - Tweed,112,Ballina Surrounds
